"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Cooper J., McKeever S.",Experience report: A Haskell interpreter for cellML,2007,"Proceedings of the ACM SIGPLAN International Conference on Functional Programming, ICFP",,,,247,250,,2,10.1145/1291151.1291190,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849150946&doi=10.1145%2f1291151.1291190&partnerID=40&md5=b50e42d709fbbcc1c804bdf40b7c28cc,"UCare Minnesota, Minneapolis, MN, United States",44.9945431,-93.2276358,,"Regions Hospital, St Paul, MN, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9945431,-93.2276358
"Ivanova A.A., Ivanov V.A., Ternovoy M.Y.",Realization of APL programming language interpreter as a client server application for solving telecommunication problems,2007,"2007 17th International Crimean Conference - Microwave and Telecommunication Technology, CRIMICO",,,4368749,362,363,,,10.1109/CRMICO.2007.4368749,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50149106768&doi=10.1109%2fCRMICO.2007.4368749&partnerID=40&md5=313ba2efb073e6cd5296a688a9976941,"Institut fÅ¸r Pflegewissenschaft, UniversitÅ t Basel.",47.5601954,7.5810569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5601954,7.5810569
"Bebenita M., Gal A., Franz M.",Implementing fast JVM interpreters using Java itself,2007,ACM International Conference Proceeding Series,272,,,145,154,,,10.1145/1294325.1294345,https://www.scopus.com/inward/record.uri?eid=2-s2.0-41149088282&doi=10.1145%2f1294325.1294345&partnerID=40&md5=16e2fbdf50f467b63c3e9b51581a02de,AIG Consultants.,34.0860417,-118.3519824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0860417,-118.3519824
Willnauer F.,"Mahler's Mozart (II), Gustav Mahler as Mozart interpreter, dramaturg, director, conductor [Mahlers Mozart (II): Gustav Mahler als Mozart-interpret - Dramaturg, regisseur, dirigent]",2007,Osterreichische Musikzeitschrift,62,2,,4,19,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149652459&partnerID=40&md5=0ecf96b3b0977fa43f3cb099726deacd,"Department of Radiation Oncology, Odette Cancer Centre, Toronto, ON, Canada",43.7206484,-79.3780573,,"Odette Cancer Centre, 2075 Bayview Avenue, Toronto, ON M4N 3M5, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7206484,-79.3780573
George O.,The national and the transnational: Soyinka's the interpreters and akÅ_: The years of childhood,2007,Novel,41,2/3/17,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71249164260&partnerID=40&md5=2c461ef0f9ba1895c61222adf38359e8,"Ã_stav Humanitnâ€™ch Studiâ€™ V LÅ_ka? stvâ€™ 1. LF UK, Praha, Czech Republic",0,0,,"Karlovo nâ€¡m?stâ€™ 40, 128 00 Praha 2, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Willnauer F.,"Mahler's Mozart (I), Gustav Mahler as Mozart interpreter, dramaturg, director, conductor [Mahlers Mozart (I): Gustav Mahler als Mozart-interpret - dramaturg, regisseur, dirigent]",2007,Osterreichische Musikzeitschrift,62,1,,5,17,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149371541&partnerID=40&md5=2783e6455400826316c54d6e5d4593c8,"New York University School of Medicine, New York, NY, United States",40.7418853,-73.9739513,,"Harvard Medical School, Boston, United States",,"Cambridge Health Alliance, Windsor Street Health Center, Cambridge, United States",,"Mount Sinai School of Medicine, New York, NY, United States",,"Center for Immigrant Health, New York University School of Medicine, New York, NY, United States",,"Center for Immigrant Health, New York University School of Medicine, OBV-D-402, 550 First Avenue, New York, NY 10016, United States",,,,,,,,,,,,,,,,,,,,,,,,,,40.7418853,-73.9739513
Lang C.,How to interpret changes of zoobenthos (oligochaetes and chironomids) in Lake Neuchâ€°tel between 1984 and 2002? [Comment interprÅ_ter les modifications du zoobenthos (oligochÂètes et chironomides) dans le lac de Neuchâ€°tel entre 1984 et 2002?],2007,Bulletin de la Societe Vaudoise des Sciences Naturelles,90,3,,133,149,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449111655&partnerID=40&md5=95cec03242addf4f478dc59df92abca5,"Sutter Health Institute for Research and Education, San Francisco, CA, United States",37.77879,-122.39554,,"Institute for Health and Aging, University of California-San Francisco, San Francisco, CA, United States",,"Sutter Health Institute for Research and Education, 345 California Street, San Francisco, CA 94104, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77879,-122.39554
"Fichant M., Marion J.-L.",GeneviÂève Rodis-Lewis : Interpreter of Descartes. A homage of the Cartesian study center [GeneviÂève Rodis-Lewis interprÂète de Descartes: Un hommage du Centre d'Å_tudes cartÅ_siennes],2007,Revue Philosophique de la France et de La Etranger,132,3,,275,276,,,10.3917/rphi.073.0275,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049109679&doi=10.3917%2frphi.073.0275&partnerID=40&md5=3383739946bd8c0f110e7028c3e0604b,"Center for Immigrant Health, Department of Medicine, New York University School of Medicine, 550 First Avenue, OBV, CD-401, New York, NY 10016, United States",0,0,,"Columbia University Mailman School of Public Health, New York, NY, United States",,"Jackson Memorial Medical Center, University of Miami, Coral Gables, FL, United States",,"Yale University School of Medicine, New Haven, CT, United States",,"Center for Immigrant Health, Department of Medicine, New York University School of Medicine, New York, NY, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Nies F.,"""Cessera le combat faute de combattants"": Literature and its interpreter - Franco-Germanic [Cessera le combat faute de combattants? Literatur und ihre deuter - Frankogermanisch]",2007,Romantische Zeitschrift fur Literaturgeschichte - Cahiers de Histoire des Litteratures Romanes,31,1/2/17,,1,15,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449515577&partnerID=40&md5=3be0eeafe9174829f5da9116b2269068,"Collaborative Research Unit, John H. Stroger Jr. Hospital of Cook County, Chicago, IL, United States",41.8724723,-87.674286,,"Division of General Internal Medicine, Rush University Medical Center, Chicago, IL, United States",,"Department of Health Studies, University of Chicago, Chicago, IL, United States",,"Collaborative Research Unit, John H. Stroger Jr. Hospital of Cook County, 1900 West Polk Street, Chicago, IL 60612-9985, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8724723,-87.674286
Whitfield C.,"Prospero Orsi, Caravage's interpreter [Prospero Orsi, interprÂète du Caravage]",2007,Revue de l'Art,155,1,,9,19,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149377791&partnerID=40&md5=bb69cb50d34adebb372a2af504410d70,"Department of Medicine, University of California, San Francisco, CA, United States",37.7631333,-122.4575489,,"Clinical Medicine, University of California, San Francisco, CA, United States",,"Clinical Medicine, University of California, Box 1364, San Francisco, CA 94143, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7631333,-122.4575489
Hodges H.,"Return to sender: The small town in Wole Soyinka's the Interpreters, season of anomy, AkÅ_ and Isara",2007,Journal of Commonwealth Literature,42,1,,5,20,,2,10.1177/0021989407075725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950163577&doi=10.1177%2f0021989407075725&partnerID=40&md5=f4a9980652076ca27fc4bd8ef1806971,"University of California, Irvine School of Medicine, Irvine, CA, United States",33.6446052,-117.8507377,,"Stanford University School of Medicine, Stanford, CA, United States",,"Department of Family Medicine, Orange, CA 9286, United States",,"Department of Family Medicine, Building 200, 101 The City Drive South, Rt 81, Orange, CA 92868, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6446052,-117.8507377
[No author name available],"This time, it's personal",2007,Waste Age,38,11,,24,25,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37149049644&partnerID=40&md5=4a000fd603751f420e2f192bdbd95083,"Division of General Internal Medicine and Primary Care, Center for Health Policy Research, III Academy, Irvine, CA 92697-5800, United States",0,0,,"Division of General Medicine and Primary Care, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA, United States",,"Dana Farber Cancer Institute, Boston, MA, United States",,"Center for Survey Research, University of Massachusetts-Boston, Boston, MA, United States",,"Division of General Internal Medicine and Primary Care, University of California, Irvine School of Medicine, Irvine, CA, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Zaleski M., Brown A.D., Stoodley K.",YETI: A graduallY extensible trace interpreter,2007,VEE'07: Proceedings of the 3rd International Conference on Virtual Execution Environments,,,,83,93,,28,10.1145/1254810.1254823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448980366&doi=10.1145%2f1254810.1254823&partnerID=40&md5=4625e41de9ac35980cac4fb61e89cbd1,"Department of Medicine Baylor College of Medicine, Houston, TX 77030, United States",29.7104397,-95.3961698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7104397,-95.3961698
"Yokoyama T., GlÅ¸ck R.",A reversible programming language and its invertible self-interpreter,2007,Proceedings of the ACM SIGPLAN Symposium on Partial Evaluation and Semantics-Based Program Manipulation,,,,144,153,,27,10.1145/1244381.1244404,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348898387&doi=10.1145%2f1244381.1244404&partnerID=40&md5=8c4c57e85f9b3288c1d577cada605142,"Abteilung fÅ¸r Psychosomatik, Innere Medizin, UniversitÅ tsspital Basel, Switzerland",0,0,,"Psychosomatik, UniversitÅ tsspital Basel, HebelstraÂ§e 2, CH-4031 Basel, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Stanglin K.D.,"Johannes Kuchlinus, the 'faithful teacher': His role in the Arminian controversy and his impact as a theological interpreter and educator",2007,Church History and Religious Culture,87,3,,305,326,,2,10.1163/187124107X232444,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856461731&doi=10.1163%2f187124107X232444&partnerID=40&md5=ba671f6875a1839ba59fb49434bbbf12,"Sidney Kimmel Comprehensive Cancer Center, Johns Hopkins University, Baltimore, MD, United States",39.295795,-76.593096,,"Norris Comprehensive Cancer Center, University of Southern California Keck School of Medicine, Los Angeles, CA, United States",,"Department of Oncology, Johns Hopkins University, 1650 Orleans Street, Baltimore, MD 21231, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.295795,-76.593096
"Kallay N., Preo?anin T., Markovi? J., Kova?evi? D.",Adsorption of organic acids on metal oxides: Application of the surface potential measurements,2007,Colloids and Surfaces A: Physicochemical and Engineering Aspects,306,1-3 SPEC. ISS.,,40,48,,13,10.1016/j.colsurfa.2006.11.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547563166&doi=10.1016%2fj.colsurfa.2006.11.001&partnerID=40&md5=60dda3dedf87573d754889ad1f2395c8,"Services de Gastro-entÅ_rologie, C.H.I.R.E.C., Site Clinique E. Cavell",0,0,,"Services de Gastro-entÅ_rologie, C.H.U. Brugmann",,"Services de Gastro-entÅ_rologie, C.H.U. Sart Tilman, ULg",,"C.H.I.R.E.C., Clinique E. Cavell, Service de Gastro-entÅ_rologie, Rue Edith Cavell 32, 1180 Bruxelles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Duarte J.P., Rocha J.M., Soares G.D.",Unveiling the structure of the Marrakech Medina: A shape grammar and an interpreter for generating urban form,2007,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",21,4,,317,349,,20,10.1017/S0890060407000315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548713410&doi=10.1017%2fS0890060407000315&partnerID=40&md5=992a0928c5fc44dae46ea2fb5823c7c4,"Department of Family Medicine, Faculty of Medicine, McGill University, 515-517 Pine Ave, Montreal, Que. H2W 1S4, Canada",45.4994909,-73.6300284,,"Laval University, Que., Canada",,"McGill University, Montreal, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4994909,-73.6300284
"Casey K., Ertl M.A., Gregg D.",Optimizing indirect branch prediction accuracy in virtual machine interpreters,2007,ACM Transactions on Programming Languages and Systems,29,6,1286828,,,,17,10.1145/1286821.1286828,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048973219&doi=10.1145%2f1286821.1286828&partnerID=40&md5=ea918f2312428fd80f21e2fff1bfdd28,"Department of Health Services, University of Washington, Seattle, WA, United States",47.6553351,-122.3035199,,"Human Services Policy Center, University of Washington, Seattle, WA, United States",,"Department of Public Health, Seattle-King County, Seattle, WA, United States",,"School of Public Health and Community Medicine, Epidemiology and Health Services, University of Washington, Seattle, WA, United States",,"Department of Health Services, University of Washington, Box 357660, Seattle, WA 98195-7660, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6553351,-122.3035199
"Ma Y., Duan Z., Wang X., Yang X.",An interpreter for framed tempura and its application,2007,"First Joint IEEE/IFIP Symposium on Theoretical Aspects of Software Engineering, TASE '07",,,4239969,251,260,,8,10.1109/TASE.2007.10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548813076&doi=10.1109%2fTASE.2007.10&partnerID=40&md5=cd4fbc3fc9daf09287c2a87ed9e53b0f,"School of Occupational Therapy, University of Western Ontario, London, Ont., Canada",43.0095971,-81.2737336,,"Department of Psychiatry, University of Western Ontario, London, Ont., Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0095971,-81.2737336
Silcox M.,On the conceivability of an omniscient interpreter,2007,Dialogue-Canadian Philosophical Review,46,4,,627,636,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950303387&partnerID=40&md5=76078ce0118a4b97345b8272004a0bf2,"George Warren Brown School of Social Work, Department of Psychiatry, Washington University in St. Louis, St. Louis, MO, United States",38.6487895,-90.3107962,,"School of Social Work, University of Southern California, Los Angeles, CA, United States",,"New York Medical College, New York, NY, United States",,"Center for Mental Health Services Research, Washington University in St. Louis, St. Louis, MO, United States",,"Washington University in St. Louis, Campus Box 1196, One Brookings Dr., St. Louis, MO 63130-4899, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6487895,-90.3107962
"Cooper J., McKeever S.",Experience report: A Haskell interpreter for CellML,2007,ACM SIGPLAN Notices,42,9,,247,250,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650022072&partnerID=40&md5=d64170f35cec9b9a4f216555181afb7d,"Laboratoire dÅ_thique, facultÅ_ de mÅ_decine de Tours, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"BjÅ¡rkman M., HambÅ ck P.A., RÅ mert B.",Neighbouring monocultures enhance the effect of intercropping on the turnip root fly (Delia floralis),2007,Entomologia Experimentalis et Applicata,124,3,,319,326,,16,10.1111/j.1570-7458.2007.00589.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547974171&doi=10.1111%2fj.1570-7458.2007.00589.x&partnerID=40&md5=6d347a671dfc09a47f2d98285442d87a,"Department of Anthropology, Michigan State University, 354 Baker Hall, East Lansing, MI 48824, United States",0,0,,"Center for Ethics and Humanities in the Life Sciences, Michigan State University, East Lansing, MI, United States",,"Department of Family and Community Medicine, University of Texas, Health Science Center, San Antonio, TX, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Suraj M.G., Guru D.S.",Secondary diagonal FLD for fingerspelling recognition,2007,"Proceedings - International Conference on Computing: Theory and Applications, ICCTA 2007",,,4127453,693,697,,5,10.1109/ICCTA.2007.115,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547332787&doi=10.1109%2fICCTA.2007.115&partnerID=40&md5=03429bf1625115b7e4d3b603cd95d68d,"Holy Name Hospital, Teancek, NJ, USA.",40.8829528,-74.010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8829528,-74.010501
"Fagerlund F., Illangasekare T.H., Niemi A.",Nonaqueous-phase liquid infiltration and immobilization in heterogeneous media: 1. Experimental methods and two-layered reference case,2007,Vadose Zone Journal,6,3,,471,482,,22,10.2136/vzj2006.0171,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548411831&doi=10.2136%2fvzj2006.0171&partnerID=40&md5=ebbcb1f5e169a3c8c350f08fafb7e297,"Department of Orthopaedic Surgery, Rush University, Division of Shoulder and Sports Surgery, Chicago, IL, United States",0,0,,"Department of Orthopaedic Surgery, University of Connecticut, Farmington, CT, United States",,"Department of Orthopaedic Surgery, Rush University, Division of Shoulder and Sports Surgery, 1725 West Harrison, Chicago, IL 60612, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Papadimitriou S.,Scientific programming with Java classes supported with a scripting interpreter,2007,IET Software,1,2,,48,56,,10,10.1049/iet-sen:20060048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547163475&doi=10.1049%2fiet-sen%3a20060048&partnerID=40&md5=467516d9d1a816e98f9e8db44f8d20bd,"IMIM Parc EuromÅ_decine, 209, rue des Apothicaires, 34196 Montpellier Cedex 5, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Wang Y.-M., Han C.-H., Huang M.-C.",The interpreter: Crossing communication barriers between healthcare providers and international patients,2007,Journal of Nursing,54,4,,73,77,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547749330&partnerID=40&md5=7a4d24e7da92901033711cf3c9d18343,"Department of Emergency Medicine, University of Rochester, 601 Elmwood Avenue, Rochester, NY 14642, United States",43.1230503,-77.6269403,,"Department of Emergency Medicine, Medical College of Wisconsin, Milwaukee, WI, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1230503,-77.6269403
"Preo?anin T., Maji? _., Kova?evi? D., Kallay N.",Adsorption of oxalic acid onto hematite: Application of surface potential measurements,2007,Adsorption Science and Technology,25,6,,429,437,,5,10.1260/026361707783908300,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449155310&doi=10.1260%2f026361707783908300&partnerID=40&md5=b5ee922af9d358c234b6201a1d000b39,"Department of Ophthalmology and Vision Sciences, University of Toronto, Toronto, ON, Canada",43.7216308,-79.3760669,,"Faculty of Medicine and Dentistry, University of Alberta, Edmonton, AB, Canada",,"Faculty of Medicine, University of Toronto, Toronto, ON, Canada",,"Department of Medical Imaging, University of Toronto, Toronto, ON, Canada",,"Toronto Western Hospital, 399 Bathurst St., Toronto, ON M5T 2S8, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7216308,-79.3760669
"Belki? D., Belki? K.",Decisive role of mathematical methods in early cancer diagnostics: Optimized PadÅ_-based magnetic resonance spectroscopy,2007,Journal of Mathematical Chemistry,42,1,,1,35,,10,10.1007/s10910-007-9227-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250345958&doi=10.1007%2fs10910-007-9227-9&partnerID=40&md5=4d7156a04553d7c7e134cebbef5a1f00,"Division of Cardiovascular Diseases, Mayo Clinic, Rochester, MN, United States",0,0,,"Department of Health Sciences Research, Mayo Clinic, Rochester, MN, United States",,"Department of Epidemiology and Preventive Medicine, Sackler Medical School, Tel Aviv University, Israel",,"Division of Cardiovascular Diseases, Mayo Clinic, 200 First St SW, Rochester, MN 55905, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Karlsson J., SjÅ¡strÅ¡m M.","Human attitudes towards wolves, a matter of distance",2007,Biological Conservation,137,4,,610,616,,59,10.1016/j.biocon.2007.03.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249290434&doi=10.1016%2fj.biocon.2007.03.023&partnerID=40&md5=0cb322a5a3fe57c56df6487307cabef3,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
