"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"KecskemŽthy A., TŠndl M., Stark T., Raab D., Erol N.E., Lšer F.",An integrated simulation environment for human gait analysis and evaluation,2009,Materialwissenschaft und Werkstofftechnik,40,1/2/17,,43,53,,1,10.1002/mawe.200800377,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62549140556&doi=10.1002%2fmawe.200800377&partnerID=40&md5=b78ca40f784de90469108545953048d0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Warren E.,Redesigning regulation: A case study from the consumer credit market,2009,Government and Markets: Toward a New Theory of Regulation,,,,391,418,,2,10.1017/CBO9780511657504.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932631702&doi=10.1017%2fCBO9780511657504.013&partnerID=40&md5=25da9e22ce07e89fa3747a5d98099e9d,"NICTA Victoria Research Laboratory, Department of Computer Science and Software Engineering, University of Melbourne, Australia",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Wall R.W.,Wesley as biblical interpreter,2009,The Cambridge Companion to: John Wesley,,,,113,128,,,10.1017/CCOL9780521886536.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927069966&doi=10.1017%2fCCOL9780521886536.007&partnerID=40&md5=6ff90a63b670225ff51012ee37f06248,"Department of Communication Computer and System Science, University of Genova, Genova, Italy",0,ZERO_RESULTS,,"Central Laboratory, Giannina Gaslini Institute, Genova, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Putanowicz R.,"Integration of OpenNURBS, MOAB and geompack++ with a python interpreter",2009,Civil-Comp Proceedings,90,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894141441&partnerID=40&md5=6ce03bc4bc3b35551f721256913584cc,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Mori S.,"Spying on the public in the first part of the 19th century: Police informers from Lombardy-Veneto as interpreters of the public places of citizens [Spiare il popolo nel primo ottocento: Gli informatori di polizia Lombardo-Veneti, interpreti dello spazio pubblico cittadino]",2009,Acta Histriae,17,3,,527,550,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956548976&partnerID=40&md5=676ecefa6f4478d08a1f380785160686,"School of Health Science and Social Work, VŠxjš University, SE-351 95 VŠxjš, Sweden",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Dahl D.B., Crawford S.",RinRuby: Accessing the R interpreter from pure ruby,2009,Journal of Statistical Software,29,4,,1,18,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58549095125&partnerID=40&md5=7fc1bb5e18094f1eb6a64486185a2fa6,"Filozofska Fakulteta, Oddelek za Primerjalno Knji_evnost in Literarno Teorijo, A_ker?eva 2, SI-1000 Ljubljana, Slovenia",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Di Renzo Villata M.G.,"The interpreter, the law, life. Observations from the margins of the collections of Allegationes from Lmbardy (18th and 19th centuries) [L'interprete, il diritto, la vita. Osservazioni a margine di una raccolta Lombarda di Allegationes (XVIII-XIX secolo)]",2009,Acta Histriae,17,3,,453,490,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956514682&partnerID=40&md5=3e2c44be3b978617dac5afb9515752ba,"Mays Business School, Texas AandM University, Mailstop 4218, College Station, TX 77843-4218, United States",0,ZERO_RESULTS,,"Department of Finance, Northern Illinois University, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Jacobsen B.,Interactional pragmatics and court interpreting: An analysis of face,2008,Interpreting,10,1,,128,158,,18,10.1075/intp.10.1.08jac,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749130850&doi=10.1075%2fintp.10.1.08jac&partnerID=40&md5=61b2f8944a801095f4f93f9f16f2bc3f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Takeda K.,Interpreting at the Tokyo War Crimes Tribunal,2008,Interpreting,10,1,,65,83,,5,10.1075/intp.10.1.05tak,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749135477&doi=10.1075%2fintp.10.1.05tak&partnerID=40&md5=32dff3cc892372511fd1f84f8d15f776,"Department of Large Animal Sciences, Faculty of Life Sciences, University of Copenhagen, Gr¿nnegŒrdsvej 2, DK-1870 Frederiksberg C, Denmark",0,ZERO_RESULTS,,"Department of Animal Health, Welfare and Nutrition, Faculty of Agricultural Sciences, University of Aarhus, P.O. 50, DK-8830 Tjele, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Brunson J.L.,Your case will now be heard: Sign language interpreters as problematic accommodations in legal interactions,2008,Journal of Deaf Studies and Deaf Education,13,1,,77,91,,4,10.1093/deafed/enm032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449136325&doi=10.1093%2fdeafed%2fenm032&partnerID=40&md5=f43e5947e69b07deff303297ef64791a,"Global Institute for Tibetan Medicine, Norwalk, CA, United States",0,ZERO_RESULTS,,"Neuroscience Research Institute, University of California, Santa Barbara, Santa Barbara, CA, United States",,"727 Paradise Way, Emerald Hills, CA 94062, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Ong R.,The war against P2P: Has it gone too far?,2008,International Journal of Intellectual Property Management,2,1,,26,43,,,10.1504/IJIPM.2008.017851,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878687986&doi=10.1504%2fIJIPM.2008.017851&partnerID=40&md5=f67520034fc18adf29d112042258f079,"ASL Program, Northeastern University, 400 Meserve Hall, Boston, MA, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Martinez G.,"Language-in-healthcare policy, interaction patterns, and unequal care on the U.S.-Mexico border",2008,Language Policy,7,4,,345,363,,13,10.1007/s10993-008-9110-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049107250&doi=10.1007%2fs10993-008-9110-y&partnerID=40&md5=e2be8f71b3e2f2db844b5f3427d7f975,"Womens and Gender Studies Program, College of Arts and Science, University of South Carolina, Columbia, United States",0,ZERO_RESULTS,,"School of Nursing, Vanderbilt University, Nashville, TN, United States",,"College of Nursing, University of South Carolina, Columbia, United States",,"1601 Greene St, Columbia, SC 29208, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Clouet R.,Intercultural language learning: Cultural mediation within the curriculum of translation and interpreting studies [El aprendizaje intercultural de los idiomas: La mediaci—n cultural en latitulaci.n de Traducci—n e Interpretaci—n],2008,Iberica,16,,,147,167,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950700143&partnerID=40&md5=f5a7e7eecfc68a06e070a7dd0ff9c9d1,"UniversitŠt Duisburg-Essen, FakultŠt 5, Institut fŸr Mechatronik und Systemdynamik Lehrstuhl fŸr Mechanik und Robotik, Lotharstra§e 1, D-47057 Duisburg, Germany",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Kushalnagar P., Rashid K.",Attitudes and behaviors of deaf professionals and interpreters,2008,Deaf Professionals and Designated Interpreters: A New Paradigm,,,,43,57,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898231119&partnerID=40&md5=8bc831d587d1f7ca0a8490a4ad51c48b,"Universitˆ di Bergamo, Facoltˆ di Scienze Umanistiche, Dipartimento di Lettere, Arti e Multimedialitˆ, Via Pignolo, 123, IT-24129 Bergamo, Italy",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Fisette J.,Contemporary artistic developments as illustration of semiotic movement: A review of Interpreter l'art contemporain by Nicole Everaert-Desmedt [Quelques parcours artistiques contemporains comme illustration du mouvement de la semiosis: Compte rendu d'Interp?eter l'art contemporain de Nicole Everaert-Desmedt],2008,Semiotica,171,,,413,432,,,10.1515/SEMI.2008.084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149676389&doi=10.1515%2fSEMI.2008.084&partnerID=40&md5=84df1ae8e0de03711c0837e02e75610e,"Leopold-Franzens-UniversitŠt Innsbruck, Institut fŸr Geschichte und Ethnologie, Innrain 52, A-6020 Innsbruck, Austria",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Parpworth N.,Public nuisance in the environmental context,2008,Journal of Planning and Environment Law,,11,,1526,1546,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949132629&partnerID=40&md5=df39f2e03a30a86a002cbe7d2fba06bc,"University of Graz, Institut fŸr Theoretische und Angewandte Translationswissenschaft, Merangasse 70/I, A-8010 Graz, Austria",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Poveda D., Pulido L., Morgade M., Messina C., HŽdlov‡ Z.",Storytelling with sign language interpretation as a multimodal literacy event: Implications for deaf and hearing children,2008,Language and Education,22,4,,320,342,,5,10.1080/09500780802152580,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49349095717&doi=10.1080%2f09500780802152580&partnerID=40&md5=c5d97d5aa7cd73e047f7c20cdb1ca517,"Department of Translation Studies, School of English, Adam Mickiewicz University, al. Niepodleglosci 4., 61-874 Poznan, Poland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Stone C., Woll B.","Dumb O Jemmy and others: Deaf people, interpreters, and the London courts in the eighteenth and nineteenth centuries",2008,Sign Language Studies,8,3,,226,240+325,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749130383&partnerID=40&md5=bcf59465ad1db9901fc75f7ad6052e0f,"Aquatic Ecosystem Health School of Environmental Studies, Queens University, Kingston, ON, Canada",0,ZERO_RESULTS,,"School of Psychology, University of New South Wales, Sydney, NSW, Australia",,"School of Occupational and Public Health, Ryerson University, Toronto, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Isaac K.M.,Managing Linguistic Diversity in the Clinic: Interpreters in Speech-language Pathology,2008,Clinical Sociolinguistics,,,,265,280,,4,10.1002/9780470754856.ch21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948756024&doi=10.1002%2f9780470754856.ch21&partnerID=40&md5=688268de056574e0acf7939138cd1690,"Language Affairs Directorate, North-West University, Private Bag x6001, Potchefstroom 2520, South Africa",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Guarinello A.C., Santana A.P., Figueiro L.C., Massi G.",A sign language university level interpreter working in the city of Curitiba [O intŽrprete universit‡rio da L’ngua Brasileira de Sinais na cidade de Curitiba],2008,Revista Brasileira de Educacao Especial,14,1,,63,74,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849083959&partnerID=40&md5=40d544afbf42ae6daf361d56bb787c05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gurman T.A., Moran A.",Predictors of appropriate use of interpreters: Identifying professional development training needs for labor and delivery clinical staff serving spanish-speaking patients,2008,Journal of Health Care for the Poor and Underserved,19,4,,1303,1320,,3,10.1353/hpu.0.0085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149183067&doi=10.1353%2fhpu.0.0085&partnerID=40&md5=40f3b23ace4c922e50bf1b21e631065f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Polfliet S.J.,A national analysis of medical licensure applications,2008,Journal of the American Academy of Psychiatry and the Law,36,3,,369,374,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54949156803&partnerID=40&md5=64ae4a80e7ef2b15e729e6c5dfbf8523,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Tringali S., Perrillas P., Pouget J.-F., Martin C., Dubreuil C.",How to interpret CT-scan in presence of conductive hearing loss or mixed hearing loss with normal tympanic membrane? [Comment interprŽter un scanner devant une surditŽ de transmission ou une surditŽ mixte ˆ tympan normalÊ?],2008,Annales d'Oto-Laryngologie et de Chirurgie Cervico-Faciale,125,4,,234,240,,,10.1016/j.aorl.2008.06.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-53049093136&doi=10.1016%2fj.aorl.2008.06.001&partnerID=40&md5=f7d17776fc7ee4c4b15f3477e1d4cea6,"Departamento Interfacultativo de Psicolog’a Evolutiva y de la Educaci—n, Facultad de Psicolog’a, Universidad Aut—noma de Madrid, Campus de Cantoblanco, 28049 Madrid, Spain",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Vinet L., Rouet-Benzineb P., Marniquet X., Pellegrin N., Mangin L., Louedec L., Samuel J.-L., Mercadier J.-J.",Chronic doxycycline exposure accelerates left ventricular hypertrophy and progression to heart failure in mice after thoracic aorta constriction,2008,American Journal of Physiology - Heart and Circulatory Physiology,295,1,,H352,H360,,23,10.1152/ajpheart.01101.2007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49849086014&doi=10.1152%2fajpheart.01101.2007&partnerID=40&md5=b8f0dcf678b662d5c4458627d570c658,"Department of Sociology and Social Anthropology, University of Stellenbosch, Private Bag X1, Matieland 7602, South Africa",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Chan A.O.K., Shek C.C., Chan M.H.M., Poon W.T., Yuen Y.P., Mak C.M., Tai M.H.L., Lam C.W., Chiu R.W.K., Chan A.Y.W., Tam S., Ma T.W.L.",Chemical pathology case conference - Interpretation of thyroid function tests,2008,Hong Kong Practitioner,30,2,,86,91,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749087159&partnerID=40&md5=cae0be433955a9b5c62bb2ebe7b5c074,"Departamento de Psicolog’a Evolutiva y de la Educaci—n, Facultad de Ciencias de la Educaci—n, Universidad de Sevilla, Avda. Ciudad Jard’n, 20-22 41005-Sevilla, Spain",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Cunningham H., Cushman L.F., Akuete-Penn C., Meyer D.D.",Satisfaction with telephonic interpreters in pediatric care,2008,Journal of the National Medical Association,100,4,,429,434,,18,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-42349112670&partnerID=40&md5=b32d635db5f0f1e0590cfc21d3c15493,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Fatahi N., Hellstršm M., Skott C., Mattsson B.",General practitioners' views on consultations with interpreters: A triad situation with complex issues,2008,Scandinavian Journal of Primary Health Care,26,1,,40,45,,34,10.1080/02813430701877633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749088679&doi=10.1080%2f02813430701877633&partnerID=40&md5=2829e5a7c54c26759354a1011b618cdd,"Division of General Pediatrics, Department of Pediatrics, University of Texas Southwestern Medical Center, Dallas, TX, United States",0,,,"Children's Medical Center, Dallas, United States",,"Marquette University, Milwaukee, WI, United States",,"Office of Minority and Multicultural Health, New Jersey Department of Health and Senior Services, Trenton, United States",,"Division of Internal Medicine, Lehigh Valley Health Hospital Network, Allentown, PA, United States",,"National Health Law Program, Washington, DC, United States",,"Division of General Pediatrics, Department of Pediatrics, University of Texas Southwestern Medical Center, 5323 Harry Hines Blvd., Dallas, TX 75390, United States",,,,,,,,,,,,,,,,,,,,,,,,0,0
Horowitz H.W.,A piece of my mind. The interpreter of facts.,2008,JAMA : the journal of the American Medical Association,299,5,,497,498,,5,10.1001/jama.299.5.497,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949160452&doi=10.1001%2fjama.299.5.497&partnerID=40&md5=b406a54260c0c42f452ed5c22131f9f3,"Environmental and Occupational Health Department, Texas A and M Health Science Center, School of Rural Public Health, McAllen, TX, United States",0,,,"Physician Assistant Department, Medical College of Georgia, Augusta, GA, United States",,"Medical College of Georgia, Augusta, GA, United States",,"Cultural and Linguistically Appropriate Services, MCG Health, Inc., Augusta, GA, United States",,"Environmental and Occupational Health Department, Texas A and M Health Science Center, School of Rural Public Health, 2101 South McColl Road, McAllen, TX 78503, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Bischoff A., Hudelson P., Bovier P.A.",Doctor-patient gender concordance and patient satisfaction in interpreter-mediated consultations: An exploratory study,2008,Journal of Travel Medicine,15,1,,1,5,,9,10.1111/j.1708-8305.2007.00163.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649139880&doi=10.1111%2fj.1708-8305.2007.00163.x&partnerID=40&md5=ffe5aaa3533529f99ca01143963effb0,"Departamento Estudos LingŸ’sticos, UFPR, Brazil",0,,,"Departmento Lingu’sta, UNICAMP, Brazil",,UTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Rosenberg E., Seller R., Leanza Y.",Through interpreters' eyes: Comparing roles of professional and family interpreters,2008,Patient Education and Counseling,70,1,,87,93,,49,10.1016/j.pec.2007.09.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37149049407&doi=10.1016%2fj.pec.2007.09.015&partnerID=40&md5=5dafecbf51e124b2f51b031dd6d0dd77,"The Hebrew University of Jerusalem, Department of Sociology and Anthropology, Rehovot, Israel",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Mironov R.P., Kountchev R.K.",Adaptive contour image interpolation for sign language interpretations,2008,"Proceedings of the 8th IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2008",,,4775691,164,169,,2,10.1109/ISSPIT.2008.4775691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649842176&doi=10.1109%2fISSPIT.2008.4775691&partnerID=40&md5=c482674617f63d4402dcc08e21cb61d6,"53 a, chemin des Fourches, 1223 Cologny Genve Suisse",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gulwani S., McCloskey B., Tiwari A.",Lifting abstract interpreters to quantified logical domains,2008,Conference Record of the Annual ACM Symposium on Principles of Programming Languages,,,,235,246,,68,10.1145/1328438.1328468,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865647096&doi=10.1145%2f1328438.1328468&partnerID=40&md5=575cf8365ee1c06106c33710cb6dcbaf,"Department of Applied Linguistics, 305 Sparks Building, Pennsylvania State University, University Park, PA 16802, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Butler C.,Speaking the unspeakable: Female interpreters' response to working with women who have been raped in war,2008,Clinical Psychology Forum,,192,,22,26,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249137013&partnerID=40&md5=6928c210f90ae7189aa14e4ad22b53d1,"Department of Otorhinolaryngology, Medical School of Afyon Kocatepe University, Turkey",0,,,"Department of Psychiatry, Medical School of Afyon Kocatepe University, Turkey",,"Department of Pediatrics, Medical School of Afyon Kocatepe University, Turkey",,"Karaman Mah. Nergis sok. ?elale Apt. No: 16 5/9, 03000 Afyonkarahisar, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Danelutto M., Dazzi P.",Workflows on top of a macro data flow interpreter exploiting aspects,2008,"Making Grids Work - Proceedings of the CoreGRID Workshop on Programming Models Grid and P2P System Architecture Grid Systems, Tools and Environments",,,,213,224,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900144322&partnerID=40&md5=83023b075fd10f44108d34ed6a84d0d5,"Department of Communication, University of Oklahoma, 610 Elm Ave. #101, Norman, OK 73019, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Crane M.L., Dingel J.",Towards a UML virtual machine: Implementing an interpreter for UML 2 actions and activities,2008,"Proceedings of the 2008 Conference of the Center for Advanced Studies, CASCON'08",,,8,,,,16,10.1145/1463788.1463799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349254296&doi=10.1145%2f1463788.1463799&partnerID=40&md5=b20b3d303c03356cd617c392511e2b74,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
